date,artist_id,artist,venue,city,country_code,country,songs
07-06-2025,2c81816c-4ce5-4872-bf76-bc8f5ef9338d,Sisters & Brothers,Hiker Fest Stage at N Wayne & Main,Waynesboro,US,United States,"Franklin's Tower, Deal, Sugaree, They Love Each Other, Gomorrah, My Sisters and Brothers, Tough Mama, The Harder They Come, Everybody Needs Somebody to Love, Bright Side of the Road, Catfish John, Don't Let Go, Dear Prudence"
07-06-2025,9d60d03b-c61b-4934-84c3-a832334e9ed9,Blue Healer,Superfly Brewing Co.,Charlottesville,US,United States,"Roadhouse Blues, Low, Hey Bulldog, Up on Cripple Creek, Driver 8, Dead Flowers, She Caught the Katy, The Harder They Come, It's All Over Now, Baby Blue, American Girl, Can't You Hear Me Knocking, I Don't Need No Doctor, Black Magic Woman, Turn to Stone, Gold on the Ceiling, Bright Lights, Ain't Wastin' Time No More, I Got the Same Old Blues, Down Along the Cove, Rocky Mountain Way, Gimme Shelter, Mr. Charlie, Crosscut Saw, Going Down, The Thrill Is Gone, While My Guitar Gently Weeps, Down by the River, I Put a Spell on You"
03-06-2025,e0c97a4d-c392-41a9-a374-57af3e3eeab3,Geese,Stage AE,Pittsburgh,US,United States,"3D Country, Cowboy Nudes, Half Real, 2122, Gravity Blues, Mysterious Love, Domoto, Islands of Men, Trinidad"
03-06-2025,af37c51c-0790-4a29-b995-456f98a6b8c9,Vampire Weekend,Stage AE,Pittsburgh,US,United States,"Mansard Roof, Cape Cod Kwassa Kwassa, I Stand Corrected, Ice Cream Piano, Classical, Connect, White Sky, Step, This Life, M79, Sympathy, New Dorp. New York, Pravda, Capricorn, Gen-X Cops, Diane Young, Cousins, A-Punk, Campus, Oxford Comma, Mary Boone, Unbearably White, Harmony Hall, Hope, Bizzare Love Triangle, Twist and Shout, Cecilia, Fluorescent Adolescent, Dance Yrself Clean, Monster Mash, Bouncing Around the Room, She's a Rainbow, Send Me on My Way, Two Weeks, Scar Tissue, Higher, The Way It Is, War Pigs, Worship You, Ya Hey"
30-05-2025,9741f7f9-7369-4922-bfd2-7595fd362e3a,Bofa,The Whiskey Jar,Charlottesville,US,United States,"Use Me, Franklin's Tower, For What It's Worth, Ain't Wastin' Time No More, Dirty Work, Valerie, Feelin' Alright?, Dancing in the Moonlight, Tennessee Whiskey, Can't You See, Not Fade Away, Iko Iko, Superstition, Fly Like an Eagle, Take Me Out, Shakedown Street, Bertha, S.O.B., Turn On Your Love Light, I Got Loaded, The Weight"
30-05-2025,e2eabb0c-46c0-4725-9a46-d6c440ce1fe7,Zandi Holup,The Tin Pan,Richmond,US,United States,"Gas Station Flowers, Dirty Wings, Mountain Man, Preacher's Daughter, Mary Jane, Go Find Less, Wild Flower"
30-05-2025,ec863030-7c13-45a3-a025-a69195d3a020,Steve Earle,The Tin Pan,Richmond,US,United States,
29-05-2025,ec863030-7c13-45a3-a025-a69195d3a020,Steve Earle,The Tin Pan,Richmond,US,United States,"Ben McCulloch, The Devil's Right Hand, Guitar Town, My Old Friend the Blues, Someday, I Ain't Ever Satisfied, No. 29, Copperhead Road, Billy Austin, Goodbye, South Nashville Blues, CCKMP, Transcendental Blues, City of Immigrants, The Mountain, It's About Blood, I'm Not Missing Anything But You, Tell Moses, The Galway Girl"
25-05-2025,32b87bbc-2363-457a-97b4-3103a569f3a7,Thee Sacred Souls,Ting Pavilion,Charlottesville,US,United States,"Intro Jam, Love Comes Easy, Lucid Girl, Price I'll Pay, Will I See You Again?, Love Comes Easy, Let Me Feel Your Charm, Easier Said Than Done, My Heart Is Drowning, Who's Lips You Been Kissing, Any Old Fool, We Don't Have to Be Alone, Running Away, It's Our Love, Waiting on the Right Time, Somebody Knew, Losing Side of Love, Someone to Fulfill My Needs, Weak for Your Love, Live for You, I'm So Glad I Found You, Baby, Happy Birthday to You, Future Lover, Can I Call You Rose?"
25-05-2025,fc71764b-0b47-412f-afc1-d55760eee9bb,Tre Burt,Ting Pavilion,Charlottesville,US,United States,"Traffic Fiction, Told Ya Then, You, Yeah, You"
24-05-2025,c6268e9f-0e03-488a-bdd6-c40db5f665e9,Mama Tried,Batesville Market,Charlottesville,US,United States,"I Shall Be Released, Beat It on Down the Line, Eyes of the World, Gypsy Woman, Hard to Handle, Truckin', Scarlet Begonias, Fire on the Mountain, Stop Living in the Past, Dixie Chicken, Down in the Motherland"
24-05-2025,8d79105b-000f-40fa-bcf7-394939083d2d,Bluegrass Destroyers,The Birdcage,Charlottesville,US,United States,"Mama Tried, Dim Lights, Thick Smoke (And Loud, Loud Music), Blue Ridge Mountain Girl, Old Home Place, The Last Thing on My Mind"
22-05-2025,9d60d03b-c61b-4934-84c3-a832334e9ed9,Blue Healer,Rapture,Charlottesville,US,United States,"Roadhouse Blues, Going Down, Hey Bulldog, While My Guitar Gently Weeps, I'm Writing a Novel, Driver 8, Dead Flowers, Down Along the Cove, Rocky Mountain Way, Gimme Shelter, Down by the River, American Girl, I Don't Need No Doctor, Black Magic Woman, Turn to Stone, Gold on the Ceiling, It's All Over Now, Baby Blue, Mr. Charlie, Crosscut Saw, I Got the Same Old Blues, Ain't Wastin' Time No More, Can't You Hear Me Knocking, Bright Lights, I Put a Spell on You"
13-05-2025,4559f7de-a1c1-4786-96c3-f6f1e91a3d8c,Gillian Welch & David Rawlings,Paramount Theater,Charlottesville,US,United States,"Coal Miner's Daughter, Elvis Presley Blues, Midnight Train, Empty Trainload of Sky, Howdy Howdy, Cumberland Gap, The Way It Will Be, Bells of Harlem, Wayside / Back in Time, Ruby, The Way It Goes, Brown-Eyed Women, Lawman, What We Had, Hard Times, Hashtag, Annabelle, Six White Horses, China Doll, Red Clay Halo, Look at Miss Ohio, I'll Fly Away, Revelator, Everything Is Free"
09-05-2025,73701a01-07e2-44f7-8935-e094bdc22892,Rebirth Brass Band,The Southern Cafe & Music Hall,Charlottesville,US,United States,"It's All Over Now, Feel Like Funkin' It Up, Cassanova, When the Saints Go Marchin’ In"
03-05-2025,3b0479fc-0c17-4db7-9785-8391ca3fadcc,Michael Clem,Rivanna River Company,Charlottesville,US,United States,
03-05-2025,3e952e40-a922-43fd-adf3-1b5bc67607bc,Gallatin Canyon,Rivanna River Company,Charlottesville,US,United States,"Dark Hollow, New River Train, Why You Been Gone So Long, You Can Have Her, Tennessee Whiskey, Sittin' on Top of the World, Blue Ridge Cabin Home, I Am Weary, Let Me Rest, Honey, You Don't Know My Mind, Blue Night, California Cottonfields, Deep Elem Blues, Big Spike Hammer, I Wonder Where You Are Tonight?, The Lonesome Road, Spanish Pipedream, I Know You Rider, Sophronie, Aragon Mill, White Freight Liner"
02-05-2025,2c81816c-4ce5-4872-bf76-bc8f5ef9338d,Sisters & Brothers,The Jefferson Theater,Charlottesville,US,United States,"He Ain't Give You None, Deep Elem Blues, Oh! Darling, The Harder They Come, Lay Down Sally, Sugaree, Ophelia, Tangled Up in Blue, (You Never Can Tell) C'est la vie, How Sweet It Is (To Be Loved by You), The Maker, Don't Let Go, Franklin's Tower, New Speedway Boogie, The Other One, Althea, Shakedown Street, Cissy Strut, Take Me to the River, Going Down the Road Feeling Bad, The Weight"
30-04-2025,492a80b6-293b-4945-8e81-22119ab538ab,Andy Tichenor's Almost Acoustic,Keswick Vineyards,Charlottesville,US,United States,"Ophelia, The Thrill Is Gone, Cassidy, Runnin' Down a Dream, Midnight Moonlight, Friend of the Devil, Green River, Bird Song, The Boys of Summer, The Hobo Song, Last Dance With Mary Jane / Breakdown"
26-04-2025,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Sphere at The Venetian Resort,Las Vegas,US,United States,"Tangled Up in Blue, Shakedown Street, Scarlet Begonias, Fire on the Mountain, The Wheel, One More Saturday Night, Here Comes Sunshine, Estimated Prophet, Eyes of the World, Terrapin Station, Drums, Space, Looks Like Rain, Cold Rain and Snow, Knockin' on Heaven's Door, Old News Broadcast of the Grateful Dead, Not Fade Away"
25-04-2025,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Sphere at The Venetian Resort,Las Vegas,US,United States,"Good Times, Playing in the Band, Help on the Way, Slipknot!, Cumberland Blues, Jack Straw, Deal, Sugaree, Lost Sailor, Saint of Circumstance, They Love Each Other, In the Midnight Hour, Morning Dew, Drums, Space, Standing on the Moon, Althea, Uncle John's Band, Old News Broadcast of the Grateful Dead, Casey Jones"
25-04-2025,84a69823-3d4f-4ede-b43f-17f85513181a,Joe Russo's Almost Dead,Brooklyn Bowl,Las Vegas,US,United States,"Jam, Foolish Heart, Franklin's Tower, Don't Want You No More, Truckin', Viola Lee Blues, He's Gone, Lost Sailor, Saint of Circumstance, Scarlet Begonias, In the Meantime, Throwing Stones, Morning Dew, Promised Land"
24-04-2025,94f8947c-2d9c-4519-bcf9-6d11a24ad006,Dead & Company,Sphere at The Venetian Resort,Las Vegas,US,United States,"I Need a Miracle, Franklin's Tower, Mississippi Half-Step Uptown Toodeloo, I Know You Rider, Feel Like a Stranger, Bertha, China Cat Sunflower, Loser, Truckin', The Other One, St. Stephen, Drums, Space, Death Don't Have No Mercy, Brown-Eyed Women, Black Muddy River, Old News Broadcast of the Grateful Dead, Sugar Magnolia"
24-04-2025,84a69823-3d4f-4ede-b43f-17f85513181a,Joe Russo's Almost Dead,Brooklyn Bowl,Las Vegas,US,United States,"Jam, The Wheel, Let It Grow, Row Jimmy, My Brother Esau, Help on the Way, Slipknot!, The Other One, Rubin and Cherise, Good Lovin', Shakedown Street, Fire and Brimstone, Terrapin Station, Brown-Eyed Women"
20-04-2025,9d60d03b-c61b-4934-84c3-a832334e9ed9,Blue Healer,Tom Tom Founders Festival,Charlottesville,US,United States,"The Harder They Come, I'm Writing a Novel, Dead Flowers, While My Guitar Gently Weeps, Driver 8, I Got the Same Old Blues, No Expectations, Ain't Wastin' Time No More, Crazy Mama, Down Along the Cove, She Caught the Katy, Mr. Charlie, Up on Cripple Creek, You Don't Know How It Feels, Down by the River, California Stars, American Girl, I Put a Spell on You"
19-04-2025,5cb5d069-cd74-445a-ab00-acab9735245b,Love Canon,Fry's Spring Beach Club,Charlottesville,US,United States,"Danger Zone, Down Under, Everybody Wants to Rule the World, Sledgehammer, Axel F, Kyrie, Enjoy the Silence, Legs, Graceland, Physical, Money for Nothing, Solsbury Hill, Don't Stop Believin', How Mountain Girls Can Love, Africa"
18-04-2025,5132be8e-3d05-4d10-ab77-1ea03476e964,Houseplant,The Jefferson Theater,Charlottesville,US,United States,"Kashoo, Octopus, Gesundheit"
18-04-2025,a05236ee-3fac-45d7-96f5-b2cd6d03fda9,Dogs in a Pile,The Jefferson Theater,Charlottesville,US,United States,"Mr. Tooker, Look Johnny II, Dangers of Rah Rah, Let U Go, Unfocused, Green Earrings, The Bag, None, Nicolette, Charlie, Lazy Susan"
18-04-2025,20944cfc-ac55-4b9b-9b12-b528b94d9b64,Isaac Hadden,Ting Pavilion,Charlottesville,US,United States,Pepper
16-04-2025,b52211f1-49a2-4cd2-8535-dd1ba37ea90b,Cowboy Junkies,The Jefferson Theater,Charlottesville,US,United States,"Knives, Sweet Jane, What I Lost, Hard to Build. Easy to Break, Circe and Penelope, Hell Is Real, Forgive Me, All That Reckoning (Part 1), A Common Disaster, Oregon Hill, Blue Guitar, Powderfinger, Rake, Shadows 2, 'Cause Cheap Is How I Feel, State Trooper, Just Want to See, Lost My Driving Wheel, Bea's Song (River Song Trilogy: Part II), Blue Moon Revisited (Song for Elvis)"
15-04-2025,640db492-34c4-47df-be14-96e2cd4b9fe4,Billy Strings,John Paul Jones Arena,Charlottesville,US,United States,"John Hardy, Malfunction Junction, In the Clear, So Many Miles, Everything's the Same, Slipstream, Wargasm, Wait a Minute, Standing, This Old World, Escanaba, Shenandoah Breakdown, Secrets, Leadfoot, No End of Love, Think of What You've Done, Blues Stay Away From Me, On the Line, It Ain't Before, Dealing Despair, Lonesome Moonlight Waltz, Show Me the Door, Must Be Seven, My Love Comes Rolling Down, Meet Me at the Creek, The Beginning of the End, Roll On Buddy Roll On"
12-04-2025,86d56dbd-5558-4fe3-82d6-36e11b6e3650,Boot Scootin' Boogie Nights,The Southern Cafe & Music Hall,Charlottesville,US,United States,
11-04-2025,8c8b7177-4c03-4cb4-858c-b071f5de013e,Dogpark,Ting Pavilion,Charlottesville,US,United States,
11-04-2025,15f8b799-4c43-4f39-8ceb-9cdce7051b51,The Marcus King Band,Ting Pavilion,Charlottesville,US,United States,"The Well, Rock My World (Little Country Girl), Hero, Beautiful Stranger, Dark Cloud, F*ck My Life Up Again, Inglewood Motel (Halestorm), Rita Is Gone, Homesick, Autumn Rains, 8 A.M., Honky Tonk Hell, Save Me, Here Today, Delilah, Heard It in a Love Song, Goodbye Carolina, Lie Lie Lie, Wildflowers & Wine, Ramblin' Man"
10-04-2025,acf9fd0d-13c5-49b3-bd45-393662f248b2,Nightfall of Diamonds,Dürty Nelly's Pub,Charlottesville,US,United States,"Sugaree, Shakedown Street, Tennessee Jed, Ramble On Rose, China Cat Sunflower, Dark Star, Brown-Eyed Women, Deal, Friend of the Devil, New Speedway Boogie, Wharf Rat, Eyes of the World, Loser, Scarlet Begonias, Fire on the Mountain, Ripple"
05-04-2025,313898a6-ddb8-444a-a7eb-1490db70b1ec,Andy Tichenor,The Southern Cafe & Music Hall,Charlottesville,US,United States,"When I Paint My Masterpiece, Midnight Moonlight, Runnin' Down a Dream, Open Grove Road, In Memory of Elizabeth Reed"
05-04-2025,41c362d3-050c-4502-9baa-7d89eac89227,The Dirty Grass Players,The Southern Cafe & Music Hall,Charlottesville,US,United States,"West Coast Turnaround, Carlos, Voodoo Child (Slight Return), Royals, Hurricane"
28-03-2025,17e5dd85-8a52-4009-bfed-47e319ee1b9f,Underground Springhouse,The Southern Cafe & Music Hall,Charlottesville,US,United States,"I Recall, Tom Foolery, Ramblin' Man, Julian, Valerie"
28-03-2025,2c81816c-4ce5-4872-bf76-bc8f5ef9338d,Sisters & Brothers,The Southern Cafe & Music Hall,Charlottesville,US,United States,"How Sweet It Is (To Be Loved by You), I Second That Emotion, Dear Prudence, Cissy Strut, Bend Down Low, Deal"
27-03-2025,25bfe6df-5026-4c1e-8271-4775cb75b531,Fireside Collective,The Southern Cafe & Music Hall,Charlottesville,US,United States,"Long Journey Home, Brokedown Palace, Going Down the Road Feeling Bad"
22-03-2025,83cf58e1-c088-46ed-9e86-f0847360b557,Virginia Man,The Southern Cafe & Music Hall,Charlottesville,US,United States,"Whistling Trees, I I Don't Really Mind, Snow in the Desert"
14-03-2025,8d8349b7-a995-4f5b-a0fa-6afdba22b416,Justin Trawick and the Common Good,The Monument,Winchester,US,United States,"Glendale Train, The Bright Side, Don't Think Twice, It's All Right, Five and Dime, Wonderwall, Stones, Respect, You Can't Always Get What You Want, The Galway Girl, Honest eyes, Creep"
14-03-2025,87892049-eeff-4b22-bb55-b522a1e348ea,Steely Dead,Bright Box Theater,Winchester,US,United States,"Waiting for a Miracle, Razor Boy, Foolish Heart, The Boston Rag, West L.A. Fadeaway, Black-Throated Wind, Do It Again, Eyes of the World, Show Biz Kids, Rubin and Cherise, Night by Night, Mississippi Half-Step Uptown Toodeloo, Any Major Dude Will Tell You, Mr. Charlie, Don't Take Me Alive, Jack-A-Roe, With a Gun"
08-03-2025,47676001-9442-49c4-8e38-b8a18a321976,The Dirty Roots,Old Town Blues Club,Temecula,US,United States,"Outlaw Blues, Baby What You Want Me to Do, The Weight, Key to the Highway, Cissy Strut, Smoke & Wine, Something To, Doin' the Crime, She Caught the Katy, Somebody Stole the Sunshine, Give It To Me, Get Right, Traveling Mood, And It Stoned Me, Wishful Thinking, Little Bit Of Soul, (Sittin' On) The Dock of the Bay, Tongue Tied, Green Onions, Going Down, Up on Cripple Creek, Honey Bee, Cars Hiss by My Window, Dead Flowers, Corinna, B Flat Blues, Kansas City, Georgia on My Mind, Spirit in the Night, Sweet Virginia, Wagon Wheel, Boogie with Stu"
07-03-2025,7500af7e-51fd-4e0a-adee-a80966a0de80,The Garcia Project,Winstons Beach Club,San Diego,US,United States,"I Second That Emotion, They Love Each Other, Sitting in Limbo, Who Was John?, After Midnight, Russian Lullaby, The Addams Family Theme, How Sweet It Is (To Be Loved by You), The Way You Do the Things You Do, Catfish John, Tore Up Over You, Strange Man, Friend of the Devil, Knockin' on Heaven's Door, I Want to Tell You, My Sisters and Brothers (In Christ), The Harder They Come"
06-03-2025,7500af7e-51fd-4e0a-adee-a80966a0de80,The Garcia Project,Winstons Beach Club,San Diego,US,United States,"Cats Under the Stars, Stop That Train, You Never Can Tell, Run for the Roses, Simple Twist of Fate, Ain't No Bread in the Breadbox, My Sisters and Brothers (In Christ), Deal, The Way You Do the Things You Do, Waiting for a Miracle, Money Honey, Shining Star, Struggling Man, Don't Let Go, Everybody Needs Somebody to Love, What a Wonderful World"
05-03-2025,5fab339d-5dd4-42b0-8d70-496a4493ed59,moe.,The Jefferson Theater,Charlottesville,US,United States,"(Ghost) Riders in the Sky, Runnin' With the Devil, Yellow Tigers, Mar De Ma, Haze, Can't Find My Way Home, Rise, Faker, Kids, Water, Hector's Pillow, Bring You Down, In Memory of Elizabeth Reed, Shoot First, CIA, Timmy Tucker, Crab Eyes"
01-03-2025,81b38118-c135-4ac4-8334-c57a2455b798,Sierra Hull,The Jefferson Theater,Charlottesville,US,United States,"How Long, Bluegrass Concerto, Movement 3, ""Pray"", Boom, Come Out Of My Blues, Beautifully Out of Place, Let's Go, Spitfire, Lord, That's a Long Way, Mad World, Muddy Water, What Do You Say?, Redbird, Best Buy, Black River, Old Dangerfield, Less, Stomping Grounds, Haven Hill"
01-03-2025,36617282-4216-49b5-b18b-f695da6816c3,Stephanie Lambring,The Jefferson Theater,Charlottesville,US,United States,"Daddy's Disappointment, Jasper, Fine, Good Mother, Cover Girl, Hospital Parking, Two-Faced"
21-02-2025,32e6d469-5274-43aa-a38e-fa37bb9505b2,Deau Eyes,The Southern Cafe & Music Hall,Charlottesville,US,United States,"When, Nebulous, Guard Dogs, Please Woman, Safer Love, Miner and Raven, Haven't You Had Quite Enough, Some Do, Borderline, Moscow in the Spring, Legacies, Dear Young Love, Hot Rocks"
21-02-2025,a67cfd12-4129-4fb6-8772-24ef77a3798f,Dogwood Tales,The Southern Cafe & Music Hall,Charlottesville,US,United States,"driver's side fantasy, McMemories, Paul's Valley, mt jackson, dream, Princess Peach"
20-02-2025,b8b5db18-2392-4983-99bd-c445a7c6d0bd,Kendall Street Company,The Southern Cafe & Music Hall,Charlottesville,US,United States,"Misirlou, Marijuana Time Warp, I Am The Wheel, Crab Surprise, Boomba Voyage (I Sure Do Love Plants), Planet Earth, Sports, Beanie Blues, Rocky Raccoon, Ripped Pants, Board Shorts, Wipe Out, My Mans Was a Funky Cat, I Wanna Be Your Dog, Rooster, Cars, The Chicken, Stanley Birdogmouth (He's an Oyster!), Porridge, BBC"
18-02-2025,2093e8b7-6230-408d-a9d4-024bce91b576,Bandits on the Run,The Jefferson Theater,Charlottesville,US,United States,"You Have Changed, Love in the Underground, Let's Go Below, Spellbound, What to Do, Now Is the Time, Radio, Reach Back, We Battle Giants"
17-02-2025,2cdd6de7-ccb9-450e-a20d-382407689d6a,The Wood Brothers,The Jefferson Theater,Charlottesville,US,United States,"Between the Beats, Twisted, Sky High, Can't Look Away, Rollin' On, Shoofly Pie, Little Bit Sweet, Jitterbug Love, Happiness Jones, I Got Loaded, When I Was Young, Smoke Ring Halo, Alabaster, This Is It, Sing About It, Pilgrim, The Muse, Up Above My Head, Little Blue, Postcards From Hell, Honey Jar, Ophelia, Luckiest Man, One More Day"
13-02-2025,b8b5db18-2392-4983-99bd-c445a7c6d0bd,Kendall Street Company,The Southern Cafe & Music Hall,Charlottesville,US,United States,"Becca's Dad, Expiration Date, Sweet and Clean, Shanti the Dolphin, Snow Day, Marty Song, Sojourn of Arjuna, Vampire Empire, Pink Pony Club, Lost Together, Excusez-moi, Let 'Em In, Mister Funky Daddy, Aged White Cheddar, Wasted, Lollipops and Roses, Samba Do Avião, Solo Theme, Sleepwalk, Rippling Waters, Girl in a Sportscar, Mae, September Song, Pipeline"
11-02-2025,73ec072d-3c67-49af-a677-e313d35dedaa,Small Town Rodeo,Dürty Nelly's Pub,Charlottesville,US,United States,"Paradise, I Feel The Blues Moving In, White Freight Liner Blues, Folsom Prison Blues, Long Journey Home, Walkin' After Midnight, Harlem River Blues, Charleston Girl, Devil's Right Hand, Get Back, Why You Been Gone So Long, Your Cheatin' Heart, Evangeline, Jackson, Dark Hollow, Midnight Moonlight, You Ain't Goin' Nowhere, Dixieland Delight, Friend of the Devil, I Know You Rider, Hook, Ring of Fire, Fox on the Run, Atlantic City, The Gambler, Dead Flowers, I've Just Seen a Face, Strawberry Wine, Willin', Drivin' My Life Away, Piece Of My Heart, The Weight, Take Me Home, Country Roads, Tennessee Whiskey"
08-02-2025,c6268e9f-0e03-488a-bdd6-c40db5f665e9,Mama Tried,WTJU-FM Studios,Charlottesville,US,United States,"Jackson Square, Beat It on Down the Line, Sonora Sun, Gypsy Woman, Gideon's Bible, Stop Living in the Past, Running Out of Time, Blind to the World, Viola Lee Blues, Murder of Crows, Hey Pocky A-Way, Down in the Motherland, Scarlet Begonias, Fire on the Mountain, Sugar Magnolia"
07-02-2025,9c296120-9699-45b3-81ad-0bedf445671a,The Rush Experience,The Foundry,Waynesboro,US,United States,"Force Ten, The Spirit of Radio, Limelight, Dreamline, Red Barchetta, Manhattan Project, The Pass, Lakeside Park, Jacob's Ladder, Tom Sawyer, La Villa Strangiato, Subdivisions, New World Man, Vital Signs, Closer to the Heart, YYZ, Working Man"
23-01-2025,acf9fd0d-13c5-49b3-bd45-393662f248b2,Nightfall of Diamonds,Rapture,Charlottesville,US,United States,"They Love Each Other, Deal, Brown-Eyed Women, Ramble On Rose, China Cat Sunflower, Dark Star, Scarlet Begonias, Fire on the Mountain, Tennessee Jed, Shakedown Street, Ship of Fools, New Speedway Boogie, Wharf Rat, Eyes of the World, Loser, Morning Dew"
22-01-2025,3826a6e0-9ea5-4007-941c-25b9dd943981,Umphrey’s McGee,The Jefferson Theater,Charlottesville,US,United States,"Bad Moon Rising, Owner of a Lonely Heart, Restrung, Remind Me, Wife Soup, Syncopated Strangers, Roctopus, All Things Ninja, Up on Cripple Creek, All in Time, Out of Order, The Silent Type, Fame, August, Mail Package, Kimble"
22-01-2025,3ff408ce-1683-4f63-bf14-3ba0469cc77c,Day of the Dead All Stars,Rapture,Charlottesville,US,United States,"Spanish Moon, Mr. Charlie, Scarlet Begonias, Fire on the Mountain, Dark Star, West L.A. Fadeaway, Dancing in the Street, St. Stephen, Immigrant Song, St. Stephen, The Other One, Althea, Piece Of My Heart, Franklin's Tower, After Midnight, Black Muddy River, White Rabbit"
13-01-2025,5706ca0c-2165-4b57-a8d1-24b94f9b3007,Dead Ahead,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Help on the Way, Slipknot!, Franklin's Tower, A Hard Rain's A-Gonna Fall, Brown-Eyed Women, Looks Like Rain, Althea, Playing in the Band, Mississippi Half-Step Uptown Toodeloo, Truckin', Drums, Standing on the Moon, Casey Jones, Brokedown Palace, Touch of Grey"
12-01-2025,5706ca0c-2165-4b57-a8d1-24b94f9b3007,Dead Ahead,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Shakedown Street, Friend of the Devil, Jack Straw, Samson and Delilah, Bird Song, Loser, Box of Rain, Mama Tried, Ripple, Me and My Uncle, Deep Elem Blues, Deal, Scarlet Begonias, Estimated Prophet, Eyes of the World, Morning Dew, Cold Rain and Snow, Turn On Your Love Light"
11-01-2025,f6e61750-a6b7-4d88-979b-052345cd0e4a,Sturgill Simpson,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Brace for Impact (Live a Little), You Don't Miss Your Water, Mint Tea, Juanita, Railroad of Sin, Water in a Well, Scooter Blues, Midnight Rider, Welcome to Earth (Pollywog), It Ain't All Flowers, Best Clockmaker on Mars, A Whiter Shade of Pale, Right Kind of Dream, All Said and Done, Long White Line, Sing Along, Fastest Horse in Town, Call to Arms, Life of Sin, Living the Dream, If the Sun Never Rises Again, Spanish Moon, One for the Road, Purple Rain, A Good Look, Living Loving Maid (She's Just a Woman), L.A. Woman"
11-01-2025,a2abdca1-2041-45b9-8d01-e34fdef7922f,Joy Oladokun,Moon Palace Cancun Resort,Cancún,MX,Mexico,"if you got a problem, AM I?, Changes, DRUGS, sunday, jordan, Sweet Symphony, NO COUNTRY, QUESTIONS, CHAOS & FAITH, I'D MISS THE BIRDS, Blackbird, look up, DUST/DIVINITY"
11-01-2025,c6a5a49b-9885-42e6-9fb5-ccaaec05f753,Trampled by Turtles,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Old and in the Way, Pig in a Pen, I Ain’t Broke (But I’m Badly Bent), White Dove, Don't Think Twice, It's All Right, On And On, Walls Of Time, How Mountain Girls Can Love, Uncle Pen, The Hobo Song, Knockin' on Heaven's Door, Peggy-O, Hard Hearted, Wild Horses, Midnight Moonlight, Breathe (In the Air), Angel Band"
11-01-2025,583098da-203a-48fd-be90-6776aed847db,Tom Hamilton,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Nearly Lost You, Kiss Her With Your Eyes Closed"
10-01-2025,5706ca0c-2165-4b57-a8d1-24b94f9b3007,Dead Ahead,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Sugar Magnolia, Sugaree, Deep Elem Blues, Tennessee Jed, Dupree's Diamond Blues, Lost Sailor, Saint of Circumstance, China Cat Sunflower, I Know You Rider, Terrapin Station, Turtles All the Way Down, Peggy-O, All Along the Watchtower, Days Between, Not Fade Away, Black Muddy River"
09-01-2025,5c5284c4-38b2-4018-b1ed-404d77fd2cf0,Neal Francis,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Problems, What's Left of Me, Dirty Little Secret, Can't Stop the Rain"
09-01-2025,e1691442-e13c-4166-875d-ce8ab92b9b38,Oteil & Friends,Moon Palace Cancun Resort,Cancún,MX,Mexico,"Love and War, New River Train, Unbroken Chain, The Harder They Come, Run for the Roses, Get Out of My Life, Woman, Lay Down Sally, Cats Under the Stars, Knockin' on Heaven's Door, That's What Love Will Make You Do, Evangeline"
23-12-2024,b8b5db18-2392-4983-99bd-c445a7c6d0bd,Kendall Street Company,The Jefferson Theater,Charlottesville,US,United States,
23-12-2024,0fda2f0a-3ddc-4d2e-aa65-ea5ea190e729,Disco Risqué,The Jefferson Theater,Charlottesville,US,United States,"Run Rudolph Run, Drift"
12-12-2024,c28bcdb2-6e32-4b15-a9b0-77a4d88c6c74,Stephen Wilson Jr,The Jefferson Theater,Charlottesville,US,United States,"Calico Creek, Billy, Cuckoo, Twisted, Patches, The Devil, Not Letting Go, Stand by Me, Father's Søn, Year to Be Young 1994, American Gothic, Hometown, Holler From the Holler, Gary, The Beginning"
03-12-2024,fcd4279a-976d-40c0-a090-5760e348831c,Blue Healer,Rapture,Charlottesville,US,United States,"Roadhouse Blues, I Don't Need No Doctor, Low, Gold on the Ceiling, The Thrill Is Gone, Going Down, I Got the Same Old Blues, Ain't Wastin' Time No More, Rocky Mountain Way, Gimme Shelter, It's All Over Now, Baby Blue, I Put a Spell on You, Can't You Hear Me Knocking, Black Magic Woman, Dead Flowers, Bright Lights, Crosscut Saw, Hey Bulldog, Pipeline, Down by the River, I'm Tore Down, American Girl"
26-11-2024,e477d9c0-1f35-40f7-ad1a-b915d2523b84,Dark Star Orchestra,Stage AE,Pittsburgh,US,United States,"Promised Land, Sugaree, Mexicali Blues, Mama Tried, Stagger Lee, Looks Like Rain, Deal, I Need a Miracle, Brown-Eyed Women, Estimated Prophet, The Other One, Eyes of the World, Drums, Space, If I Had the World to Give, Iko Iko, Around and Around, U.S. Blues, Box of Rain, Piece of My Heart"
